k,p,t,variance_mean,sem_total,sem_network,sem_runs
12,0.0,51,0.03059868685368992,0.00034117128605145447,0.00034117128605145447,0.00032153880136745634
12,0.0,52,0.0305875428507987,0.0003446221705875846,0.00034462217058758463,0.0003269749625823391
12,0.0,53,0.030683435824168884,0.0003382681247141034,0.00031802028467182444,0.0003382681247141034
12,0.0,54,0.03045573034117136,0.00034078893612767344,0.0003236223965358296,0.00034078893612767344
12,0.0,55,0.030543915271622472,0.00033691311179853835,0.00031453630704066446,0.00033691311179853835
12,0.0,56,0.030743406726985483,0.00035753769098296063,0.00035753769098296063,0.00032577672661540804
12,0.0,57,0.030796977697596643,0.0003608549490443795,0.0003608549490443795,0.0003274967968615653
12,0.0,58,0.03079473926658409,0.00038050098156586324,0.0003805009815658633,0.00033313280221377613
12,0.0,59,0.03072988547408574,0.00039756266997510655,0.00039756266997510655,0.00034105739922370013
12,0.0,60,0.030815863485807074,0.00040037312795489346,0.0004003731279548934,0.0003463991847668404
12,0.0,61,0.030832861379341336,0.00042520221539989086,0.00042520221539989086,0.0003425683857010299
12,0.0,62,0.03099381367179356,0.0004311602837521141,0.000431160283752114,0.00034085602919630266
12,0.0,63,0.031086581768025198,0.0004313182363928167,0.0004313182363928167,0.0003405162738328713
12,0.0,64,0.03122287916261662,0.00040319310528959474,0.00040319310528959474,0.0003501986536436155
12,0.0,65,0.030914002410204828,0.00039187813242640775,0.0003918781324264078,0.00034387348532716357
12,0.0,66,0.03097668207401023,0.0003788510836631939,0.000378851083663194,0.0003480354319966431
12,0.0,67,0.030803655832497168,0.00036639538884093606,0.00036639538884093606,0.0003441445856411734
12,0.0,68,0.030898186409334984,0.00040119597330917953,0.0004011959733091795,0.0003398579888000786
12,0.0,69,0.031105127986945254,0.000406827053129667,0.000406827053129667,0.0003442519719257963
12,0.0,70,0.03127362967380829,0.0004043015715098149,0.0004043015715098149,0.0003574830180207312
12,0.0,71,0.031342950351684565,0.0003757749060670124,0.0003757749060670124,0.0003550711157375306
12,0.0,72,0.03138568209679222,0.00036275464390141674,0.00036275464390141674,0.00036123091214092435
12,0.0,73,0.031308886312919525,0.0003844407163347026,0.0003844407163347026,0.00036025341112458684
12,0.0,74,0.031411763774703144,0.00035995111286279806,0.00035628065423160243,0.00035995111286279806
12,0.0,75,0.031107185914350275,0.0003876570095616572,0.0003876570095616572,0.0003611893599886605
12,0.0,76,0.031178543315801284,0.0003854564468940334,0.00038545644689403334,0.0003686342744010408
12,0.0,77,0.03128101552035282,0.0003773825362049278,0.00037738253620492784,0.0003666015948873931
12,0.0,78,0.03115414150956631,0.00036486440299260886,0.0003643158993451476,0.00036486440299260886
12,0.0,79,0.031212562683537514,0.0003611663238774595,0.00034403292320999763,0.0003611663238774595
12,0.0,80,0.03137518582191721,0.0003618220466533647,0.0003381977608493146,0.0003618220466533647
12,0.0,81,0.03122706614736548,0.0003663804168526069,0.00033348859838680105,0.0003663804168526069
12,0.0,82,0.03138285325716976,0.0003648274241107969,0.00036054762231596993,0.0003648274241107969
12,0.0,83,0.031324957350723145,0.00036393924361447427,0.0003639392436144742,0.0003584288056152212
12,0.0,84,0.03125240692585894,0.00036148919194245796,0.0003391138085187807,0.00036148919194245796
12,0.0,85,0.031448534362582894,0.0003700536135891665,0.0003452422605334575,0.0003700536135891665
12,0.0,86,0.03128216236106421,0.00037173073578847287,0.0003354219213664812,0.00037173073578847287
12,0.0,87,0.031301627031901015,0.00036625668839065646,0.00033161083577225856,0.00036625668839065646
12,0.0,88,0.03152498612798676,0.0003663911276646098,0.0003282311244720354,0.0003663911276646098
12,0.0,89,0.03148306168935386,0.00036357524375133567,0.0003222612431198636,0.00036357524375133567
12,0.0,90,0.031413101672577444,0.000370252615081138,0.00034816619369337266,0.000370252615081138
12,0.0,91,0.031682967856799756,0.00037028296353383913,0.00032847980834850907,0.00037028296353383913
12,0.0,92,0.031809247966672595,0.00036889526983351154,0.00032592732625431414,0.00036889526983351154
12,0.0,93,0.03203005063500962,0.00036921515489036274,0.0002976983014462512,0.00036921515489036274
12,0.0,94,0.03189037611416776,0.0003703410222486127,0.0002687231530900088,0.0003703410222486127
12,0.0,95,0.032059641515311044,0.0003690911519620942,0.00030222269697395993,0.0003690911519620942
12,0.0,96,0.0323236716182327,0.000377745442216597,0.00030684260561693696,0.000377745442216597
12,0.0,97,0.0319845363273514,0.0003683867774464534,0.0003221808757401911,0.0003683867774464534
12,0.0,98,0.031910317131935935,0.0003767891319495632,0.0003254145159070858,0.0003767891319495632
12,0.0,99,0.03165060444560892,0.0003739442529567566,0.00037394425295675664,0.0003727593248679278
12,0.0,100,0.031527710742064195,0.00037858585367780875,0.00037858585367780875,0.0003666660262189128
12,0.0,101,0.03151093222276213,0.00036723503646810804,0.00033491065073496906,0.00036723503646810804
12,0.0,102,0.031584592071151975,0.0003673746840460553,0.00034505030027297674,0.0003673746840460553
12,0.0,103,0.031700288932869455,0.0003724643648988985,0.0002997785463384007,0.0003724643648988985
12,0.0,104,0.031640177368697675,0.00037582519195005035,0.00032452499877982433,0.00037582519195005035
12,0.0,105,0.03138947222494641,0.00037153189578301106,0.0003230447802792186,0.00037153189578301106
12,0.0,106,0.03148676901188906,0.0003773290038943748,0.00034012087595645225,0.0003773290038943748
12,0.0,107,0.03153613683172266,0.00036761747419959906,0.0003518718251872706,0.00036761747419959906
12,0.0,108,0.03211246342645647,0.00037589582773905775,0.0003682537407377223,0.00037589582773905775
12,0.0,109,0.032183982944029306,0.000381476719042541,0.0003551212848315277,0.000381476719042541
12,0.0,110,0.03220623272867792,0.0003893812547590693,0.00038938125475906926,0.00037645275543547215
12,0.0,111,0.032020087314831275,0.00036846056520788124,0.00035919025693539143,0.00036846056520788124
12,0.0,112,0.03185991606578388,0.00036867811506651225,0.00034875980361605865,0.00036867811506651225
12,0.0,113,0.03172641129415903,0.00039458170600794814,0.00039458170600794814,0.0003703860949512364
12,0.0,114,0.03190782248299774,0.000442046349518958,0.00044204634951895797,0.0003873350947763333
12,0.0,115,0.032073090850330666,0.0004511513101381922,0.0004511513101381922,0.0003867043275880561
12,0.0,116,0.03231772224409839,0.0004521495345558444,0.0004521495345558444,0.00038936865306690043
12,0.0,117,0.0322923734806534,0.0004518971870016412,0.0004518971870016412,0.00038731313691981053
12,0.0,118,0.03223539417213389,0.0004357646206437874,0.00043576462064378734,0.0003785780955525477
12,0.0,119,0.03222941266884569,0.0004309927888545374,0.0004309927888545374,0.00038138592182134493
12,0.0,120,0.032299723713475136,0.00040087964591687243,0.0004008796459168725,0.00037684710697967694
12,0.0,121,0.032489716131644614,0.00038959742364141225,0.0003870714990991911,0.00038959742364141225
12,0.0,122,0.03249368158140069,0.00042186499380475603,0.00042186499380475603,0.00039799831868392104
12,0.0,123,0.0325354519817141,0.00040182030164194097,0.00039938947970301304,0.00040182030164194097
12,0.0,124,0.032479806252007436,0.00039176756129684484,0.0003882127905195349,0.00039176756129684484
12,0.0,125,0.03248850881396361,0.00040381933148592517,0.00040381933148592517,0.0003947287454866111
12,0.0,126,0.032525949145701304,0.00039537074819453815,0.000367094878593744,0.00039537074819453815
12,0.0,127,0.0326342249264752,0.0003922035062138575,0.0003839684664340743,0.0003922035062138575
12,0.0,128,0.03215895290998201,0.00038808792213062393,0.00034650272496044627,0.00038808792213062393
12,0.0,129,0.03223562183141078,0.00040264010902844286,0.0004026401090284429,0.0003901337301401723
12,0.0,130,0.03238562729290922,0.00038027647948765274,0.00038027647948765274,0.00037703189549651597
12,0.0,131,0.03234061519318036,0.00040378934612543457,0.00040378934612543457,0.0003733928443904181
12,0.0,132,0.032222206796658166,0.0003797523242166604,0.00036398546036406343,0.0003797523242166604
12,0.0,133,0.03223746833591512,0.0003849089635494223,0.000358096117839105,0.0003849089635494223
12,0.0,134,0.0322508371220604,0.0003886990411308262,0.0003517260707410522,0.0003886990411308262
12,0.0,135,0.032252551957354186,0.00039021290284518845,0.00034736012155388155,0.00039021290284518845
12,0.0,136,0.032128572031092845,0.0003838709180514706,0.0003326967857346176,0.0003838709180514706
12,0.0,137,0.03245235187118077,0.00039666446909517744,0.00035189735555313706,0.00039666446909517744
12,0.0,138,0.0325448140424332,0.00039953166052466486,0.00035027660159262614,0.00039953166052466486
12,0.0,139,0.03263531408345883,0.00039314701980857264,0.0003676695072239444,0.00039314701980857264
12,0.0,140,0.03232868744674321,0.0004181400292998594,0.00041814002929985936,0.0003932254049288841
12,0.0,141,0.032357724441059936,0.0003940588460025354,0.0003860425423515422,0.0003940588460025354
12,0.0,142,0.03252378233984428,0.0004064725977833582,0.0003974732325676067,0.0004064725977833582
12,0.0,143,0.0326158890049322,0.000434064076538137,0.000434064076538137,0.0004142729800812085
12,0.0,144,0.03256013652303232,0.0004394916026802904,0.00043949160268029046,0.00041893072842158854
12,0.0,145,0.03232759456155275,0.0004356277972813206,0.0004356277972813206,0.0004096168400702644
12,0.0,146,0.032265802383699124,0.00042382101889701216,0.00042382101889701216,0.00041282999775904127
12,0.0,147,0.032380577093348024,0.00041018697415179915,0.0004082308893825527,0.00041018697415179915
12,0.0,148,0.03230716339962642,0.000415527437577394,0.000415527437577394,0.0004001658653449696
12,0.0,149,0.03244474234444035,0.00039997981374383963,0.00039997981374383963,0.00039511248506581654
12,0.0,150,0.03242794078200128,0.0004027541593288338,0.0004027541593288338,0.0003958368913688131
12,0.0,151,0.03225126281864216,0.00039365293412550755,0.00039364691800716886,0.00039365293412550755
12,0.0,152,0.03228227879870067,0.0003936611327113993,0.00037090505293106924,0.0003936611327113993
12,0.0,153,0.03226173362824793,0.00039052938811533634,0.00037388031322560045,0.00039052938811533634
12,0.0,154,0.0322965172858903,0.0004177436655770425,0.00041774366557704247,0.0003919904898947903
12,0.0,155,0.032172345279934435,0.0003857955270278795,0.0003530393225284093,0.0003857955270278795
12,0.0,156,0.0321877347777086,0.00040031778631281447,0.00040031778631281447,0.0003756352264451875
12,0.0,157,0.03221299817089437,0.0004034547786025267,0.0004034547786025267,0.00037112226098261257
12,0.0,158,0.032419645049429104,0.000428993260361966,0.000428993260361966,0.00037269263018008036
12,0.0,159,0.032354245161846734,0.0004287029715341847,0.0004287029715341847,0.00038239993209620015
12,0.0,160,0.032344515142697136,0.00039937377088940354,0.00039937377088940354,0.0003793095181082208
12,0.0,161,0.0324542878764306,0.0003903366058233043,0.00037656909171152075,0.0003903366058233043
12,0.0,162,0.03225417883207671,0.0003950497201200452,0.00039504972012004516,0.0003863005777734114
12,0.0,163,0.03239884325957427,0.00040810553941041154,0.00040810553941041154,0.0003825594620600451
12,0.0,164,0.03233997656424387,0.00043987298580829877,0.0004398729858082987,0.00038872111394655675
12,0.0,165,0.03232631601681904,0.0004376402620291028,0.0004376402620291028,0.00038796004005545734
12,0.0,166,0.03237642656507443,0.00042342004237250674,0.00042342004237250674,0.0003858291871195597
12,0.0,167,0.032199183278470496,0.0003934546186571192,0.0003934546186571192,0.0003836512635475385
12,0.0,168,0.032014932671920425,0.0003784217980399544,0.00037593006040301995,0.0003784217980399544
12,0.0,169,0.03214990978052391,0.00037240706896735174,0.00037004846039530943,0.00037240706896735174
12,0.0,170,0.0321070318469012,0.0003740516596932579,0.00034834192262443204,0.0003740516596932579
12,0.0,171,0.03196763214506384,0.00037156925230606485,0.00034136362457989146,0.00037156925230606485
12,0.0,172,0.03194459513857765,0.00037345173866587647,0.00036675627534244745,0.00037345173866587647
12,0.0,173,0.032056096051722785,0.00038878660794784274,0.00038878660794784274,0.0003790446963956119
12,0.0,174,0.031965582552919224,0.00042583051282011003,0.00042583051282011003,0.0003790271906185907
12,0.0,175,0.03211198578231353,0.0004424933506598752,0.0004424933506598751,0.0003824340250596031
12,0.0,176,0.03233229811017578,0.00041154325766931823,0.0004115432576693183,0.00038042365002369336
12,0.0,177,0.032479888513662736,0.0004326974114725687,0.0004326974114725687,0.0003892973082090357
12,0.0,178,0.032330465823224,0.00045458874920698195,0.00045458874920698195,0.00038889410582565773
12,0.0,179,0.03234817438155976,0.00047635629497669573,0.0004763562949766957,0.0003847661738263259
12,0.0,180,0.03236226668186916,0.0004449889574667104,0.0004449889574667104,0.00038997859702656347
12,0.0,181,0.03214675613811615,0.0004583195746898679,0.00045831957468986785,0.00038589311523216853
12,0.0,182,0.032275913719150104,0.0004478819161624684,0.0004478819161624684,0.0003867361873738492
12,0.0,183,0.03234517056497905,0.00046744414908861924,0.0004674441490886192,0.00038538941792078774
12,0.0,184,0.032386988706619366,0.0004264115526678313,0.0004264115526678313,0.00038299355556015223
12,0.0,185,0.03242432389815911,0.0004551406488962205,0.0004551406488962205,0.00039233720106503163
12,0.0,186,0.032201014442036754,0.0003975747313634816,0.00039757473136348153,0.0003814147627792215
12,0.0,187,0.032284977415299496,0.0004162061345191291,0.0004162061345191291,0.00038049468645413257
12,0.0,188,0.032311860789469314,0.0004101877850303199,0.00041018778503031995,0.0003814976649028763
12,0.0,189,0.03223528568538742,0.0003810876859946457,0.0003810876859946457,0.0003803668443582124
12,0.0,190,0.03205712938959774,0.0003823367314793062,0.00038233673147930616,0.00037047604574718854
12,0.0,191,0.03210096780347752,0.000393345348706763,0.00039334534870676303,0.0003738393585929799
12,0.0,192,0.03204400291569908,0.00039492350439360424,0.0003949235043936043,0.0003748525359500468
12,0.0,193,0.032046835129726385,0.0003938133996938904,0.0003938133996938904,0.00037803026855107023
12,0.0,194,0.031863390262228626,0.0003729358613655415,0.00036742924188759953,0.0003729358613655415
12,0.0,195,0.031970209290687675,0.00038624546441102815,0.00034503354002913845,0.00038624546441102815
12,0.0,196,0.03194062561289097,0.0003784721728195565,0.0003519958098935018,0.0003784721728195565
12,0.0,197,0.0320182784673274,0.00041509687869726783,0.00041509687869726783,0.00037613789555923947
12,0.0,198,0.03181575424333622,0.0003871995756597453,0.00038719957565974537,0.0003786001719993492
12,0.0,199,0.031812935222216024,0.00039077775631446773,0.0003907777563144677,0.00037959306672226797
12,0.0,200,0.03191543141238132,0.0004288326789181764,0.0004288326789181764,0.000377662523191318
12,0.0,201,0.03186368883286013,0.0004108588191236743,0.00041085881912367433,0.0003771620920157139
12,0.0,202,0.03190529445924018,0.0004166016126383022,0.0004166016126383021,0.00037618447229527315
12,0.0,203,0.03190437146813024,0.00042795771407382884,0.00042795771407382884,0.0003653173533826184
12,0.0,204,0.03206993250428599,0.0004266103701601377,0.0004266103701601377,0.00037199492759258077
12,0.0,205,0.03200201123707577,0.00039466390063527904,0.0003946639006352791,0.0003730986824231013
12,0.0,206,0.03195647351493365,0.0004256167529553143,0.00042561675295531434,0.00037571095094851684
12,0.0,207,0.031819026090246776,0.00040175562756133987,0.0004017556275613399,0.0003719017922514924
12,0.0,208,0.031853472142254625,0.000380223281062221,0.0003802232810622209,0.00035626882236767534
12,0.0,209,0.03197860362565739,0.00038016002746728793,0.00038016002746728793,0.000363046196804363
12,0.0,210,0.03205614154298479,0.000416799839539564,0.00041679983953956393,0.00036104455940229844
12,0.0,211,0.0320296286271368,0.00039296712555047944,0.00039296712555047944,0.0003636657612155234
12,0.0,212,0.03203898536976459,0.0004058340204491197,0.00040583402044911976,0.0003732562201858942
12,0.0,213,0.03179193024128862,0.0003929584786884206,0.00039295847868842066,0.00036315629220086914
12,0.0,214,0.031701519919197396,0.00039057622908279327,0.0003905762290827932,0.00036650209344868943
12,0.0,215,0.031857080181422685,0.00043380664165523607,0.00043380664165523607,0.00038474074562924775
12,0.0,216,0.03185844287715361,0.0004456407763235323,0.0004456407763235323,0.00038108730835034526
12,0.0,217,0.032012877812319714,0.00046498469513032303,0.00046498469513032303,0.0003789592647583411
12,0.0,218,0.032017310329573764,0.0005007641143560214,0.0005007641143560214,0.00037630151049100385
12,0.0,219,0.032064895455397494,0.000486777824923132,0.00048677782492313195,0.00037866653552761644
12,0.0,220,0.03209044372399297,0.0005010395880352819,0.0005010395880352819,0.0003835840785106338
12,0.0,221,0.03201072898806336,0.0004808127794657013,0.0004808127794657013,0.0003817811584228452
12,0.0,222,0.032035578270613464,0.0004858749966113181,0.0004858749966113181,0.0003831748505412219
12,0.0,223,0.0321809475306081,0.0005023117396632757,0.0005023117396632757,0.00038846073235923953
12,0.0,224,0.032190168690261915,0.0005073176207477082,0.0005073176207477082,0.00038622360272503665
12,0.0,225,0.03207520225303515,0.000525873714011462,0.000525873714011462,0.0003861600786088025
12,0.0,226,0.032077462562412284,0.00048577041172249166,0.00048577041172249166,0.0003862798774800498
12,0.0,227,0.032092063398803335,0.0004499021529554122,0.0004499021529554122,0.000383947063374882
12,0.0,228,0.032035319821011606,0.0004465286881821409,0.0004465286881821409,0.00038531058074773775
12,0.0,229,0.032015771466530764,0.00043649213983259165,0.0004364921398325916,0.0003774587900209518
12,0.0,230,0.032169114610386504,0.00047142685024252574,0.0004714268502425257,0.0003704332223795738
12,0.0,231,0.03230253851483127,0.00045047365365448173,0.0004504736536544818,0.0003735300779300082
12,0.0,232,0.032283949390166405,0.00046662823006429364,0.0004666282300642936,0.00037949473837030334
12,0.0,233,0.03222668010955381,0.0004480700330385054,0.00044807003303850543,0.00038202770821790203
12,0.0,234,0.032013448235197604,0.00047633230957722973,0.0004763323095772297,0.00038450058122727163
12,0.0,235,0.03215331359318064,0.0004811784989639985,0.0004811784989639985,0.00037999783530072694
12,0.0,236,0.03225328849624403,0.0004912724913908166,0.0004912724913908166,0.0003810133798468899
12,0.0,237,0.032324302107188084,0.00045749497314529137,0.00045749497314529137,0.0003845073811886479
12,0.0,238,0.032331808819744276,0.00043182647184486847,0.00043182647184486847,0.0003805707176036097
12,0.0,239,0.03221186320097239,0.0004652902070386451,0.0004652902070386451,0.00037948889732297106
12,0.0,240,0.032287888400007694,0.000457690394370427,0.00045769039437042696,0.0003814194054958181
12,0.0,241,0.03235061213480281,0.0004318880661656228,0.00043188806616562274,0.0003795754966817569
12,0.0,242,0.032514928373476706,0.00046047143084522414,0.0004604714308452241,0.0003941019553175634
12,0.0,243,0.03247221673647191,0.0004796134745037333,0.0004796134745037332,0.0003825923901338979
12,0.0,244,0.03251551091920732,0.0004456859839362892,0.00044568598393628913,0.00038496362376743483
12,0.0,245,0.03218223359677116,0.00038479003584928316,0.00038479003584928316,0.0003821683449238823
12,0.0,246,0.031947168988991734,0.0003867581238094217,0.000373920057187642,0.0003867581238094217
12,0.0,247,0.03209899065791889,0.0004208615143306487,0.0004208615143306486,0.000385950237968236
12,0.0,248,0.03200896001728964,0.00039719092196046117,0.00039719092196046117,0.00038509142779620634
12,0.0,249,0.03192559893514192,0.0003995823710212628,0.00039958237102126286,0.00038037296253757945
12,0.0,250,0.03214277232239905,0.00040166108799668886,0.0004016610879966888,0.00038544871508252747
12,0.0,251,0.031941536850393235,0.00039981930702852087,0.00039981930702852087,0.00038494819087091014
12,0.0,252,0.03203065815966015,0.00039984340277307736,0.00039984340277307736,0.0003828622847248815
12,0.0,253,0.03184316357526683,0.0004062827607798421,0.0004062827607798421,0.0003852578897588326
12,0.0,254,0.03194029139466859,0.00042592928479721654,0.00042592928479721654,0.00038833333099918925
12,0.0,255,0.03190844274743094,0.00046542762916486406,0.0004654276291648641,0.00039248086292954657
12,0.0,256,0.03179359518982682,0.00047933474408961706,0.00047933474408961706,0.0003765149819245849
12,0.0,257,0.03195989016763816,0.0004812327611113406,0.0004812327611113406,0.0003784316907684192
12,0.0,258,0.03187613052803995,0.0004554091292806205,0.0004554091292806205,0.0003717180432957989
12,0.0,259,0.031787574913448205,0.0004650563030555726,0.00046505630305557254,0.00036672397655695916
12,0.0,260,0.03185756454417768,0.0004408435567318874,0.0004408435567318874,0.00036205679907282633
12,0.0,261,0.0315487953092067,0.000461879779273818,0.000461879779273818,0.00035781536631398673
12,0.0,262,0.03168594806156201,0.0004325918540890699,0.0004325918540890699,0.00035677058348167266
12,0.0,263,0.03161978769557022,0.0004036497691687683,0.00040364976916876835,0.00035755817443148456
12,0.0,264,0.03166142088407285,0.00041046331519444765,0.00041046331519444765,0.00035269401424649924
12,0.0,265,0.0316166260385,0.0004436349654906416,0.0004436349654906416,0.00034959920219420243
12,0.0,266,0.031744990905838794,0.00044846961255780787,0.0004484696125578078,0.00035725816383194015
12,0.0,267,0.03195368350293569,0.0004379951407428919,0.0004379951407428919,0.00035892911703214685
12,0.0,268,0.03186050531774906,0.00042405355659886994,0.0004240535565988699,0.00036981167008727446
12,0.0,269,0.03169004000814237,0.0004290766701683209,0.00042907667016832087,0.0003645113469750606
12,0.0,270,0.03182508506830998,0.00036981870451378607,0.00036981870451378607,0.0003672030042497812
12,0.0,271,0.03201574388723912,0.00037536131212324684,0.00037536131212324684,0.000368270657071917
12,0.0,272,0.03216398586715497,0.00038141405295184197,0.000381414052951842,0.0003758832360348145
12,0.0,273,0.03210270007280455,0.0003764349012958432,0.00037313536308115555,0.0003764349012958432
12,0.0,274,0.03196200393556061,0.0003701344413424042,0.00031482128181707067,0.0003701344413424042
12,0.0,275,0.03202410788325326,0.0003698762535222412,0.00032669649973438274,0.0003698762535222412
12,0.0,276,0.032155656327875634,0.00037303847019023236,0.0003248746787267169,0.00037303847019023236
12,0.0,277,0.032172061271624613,0.00037571025856372687,0.0003219352696417298,0.00037571025856372687
12,0.0,278,0.03235924318862463,0.00036941888451945697,0.0002870363061250652,0.00036941888451945697
12,0.0,279,0.032354066786274,0.00036728486066910207,0.00030210461428186423,0.00036728486066910207
12,0.0,280,0.032242750828175876,0.0003613901269462624,0.0003029416135165187,0.0003613901269462624
12,0.0,281,0.03250735636847208,0.00037288049108384164,0.0003434627954511944,0.00037288049108384164
12,0.0,282,0.03249241494915782,0.0003725519196670864,0.00031110371674680976,0.0003725519196670864
12,0.0,283,0.0325372994463189,0.0003753973901031469,0.0003135127903117988,0.0003753973901031469
12,0.0,284,0.03242709976155038,0.0003807449062102631,0.0003150835280563892,0.0003807449062102631
12,0.0,285,0.03206583790207735,0.00036966381806371215,0.0002995120022659079,0.00036966381806371215
12,0.0,286,0.032062206704430975,0.00038718450553893054,0.00034631360139982935,0.00038718450553893054
12,0.0,287,0.03214114553546376,0.0003815217138867072,0.00038152171388670714,0.0003797334213040243
12,0.0,288,0.03227756889913099,0.00038123702292236055,0.0003742758623921224,0.00038123702292236055
12,0.0,289,0.03236268225266135,0.0003867705717258585,0.00034584988330571944,0.0003867705717258585
12,0.0,290,0.03235668607623957,0.00038971700337974764,0.0003459855059683161,0.00038971700337974764
12,0.0,291,0.03227397516941239,0.0003867236190330228,0.0003323744969329073,0.0003867236190330228
12,0.0,292,0.03219366604443057,0.0003852578663874136,0.0003280494967697505,0.0003852578663874136
12,0.0,293,0.03227579133954538,0.00039990697359210576,0.00032308714103579665,0.00039990697359210576
12,0.0,294,0.0325378048248268,0.00039772008862439976,0.0003131450145303328,0.00039772008862439976
12,0.0,295,0.032493204073065385,0.0003937523300185835,0.00034471415613015517,0.0003937523300185835
12,0.0,296,0.03266134144196437,0.0003926000388076623,0.00035919969869789364,0.0003926000388076623
